Customer ID,Frequency,TotalSpent,Country
14463.0,1,256.95,United Kingdom
14464.0,2,111.0,United Kingdom
14465.0,8,2887.4100000000003,United Kingdom
14466.0,7,2374.5,United Kingdom
14467.0,8,1622.23,United Kingdom
14468.0,1,204.24,United Kingdom
14469.0,4,2112.21,United Kingdom
14470.0,1,250.85,United Kingdom
14471.0,2,400.95,United Kingdom
14472.0,1,291.38,United Kingdom
14474.0,1,730.42,United Kingdom
14475.0,1,225.3,United Kingdom
14477.0,5,652.8,United Kingdom
14478.0,4,1276.66,United Kingdom
14479.0,3,982.86,United Kingdom
14480.0,4,1016.22,United Kingdom
14481.0,4,1298.81,United Kingdom
14482.0,8,2124.1,United Kingdom
14483.0,1,120.0,United Kingdom
14484.0,3,749.0600000000001,United Kingdom
14486.0,2,175.5,United Kingdom
14487.0,3,244.53,United Kingdom
14489.0,3,1111.55,United Kingdom
14490.0,2,1273.47,United Kingdom
14491.0,1,127.2,United Kingdom
14492.0,10,1574.3600000000001,United Kingdom
14493.0,7,2673.21,United Kingdom
14494.0,2,261.9,United Kingdom
14495.0,2,42.5,United Kingdom
14496.0,9,2107.07,United Kingdom
14497.0,1,221.69,United Kingdom
14498.0,5,1953.95,United Kingdom
14499.0,7,1305.3,United Kingdom
14505.0,16,5900.1,United Kingdom
14506.0,3,1278.5,United Kingdom
14507.0,7,1804.31,United Kingdom
14508.0,4,579.67,United Kingdom
14509.0,1,110.95,United Kingdom
14510.0,4,991.98,United Kingdom
14512.0,5,948.19,United Kingdom
14513.0,3,332.42,United Kingdom
14514.0,7,3539.38,United Kingdom
14515.0,9,1616.81,United Kingdom
14516.0,1,163.92,United Kingdom
14519.0,2,206.09,United Kingdom
14521.0,2,167.65,United Kingdom
14522.0,4,784.08,United Kingdom
14524.0,4,1066.03,United Kingdom
14525.0,8,3908.44,United Kingdom
14526.0,1,262.4,United Kingdom
14527.0,108,18063.16,United Kingdom
14530.0,13,3151.2400000000002,United Kingdom
14531.0,1,376.34,United Kingdom
14532.0,8,2913.58,United Kingdom
14533.0,6,1372.5,United Kingdom
14534.0,13,1711.07,United Kingdom
14535.0,7,3031.54,United Kingdom
14537.0,2,279.89,United Kingdom
14538.0,3,982.59,United Kingdom
14540.0,9,2789.18,United Kingdom
14541.0,6,1038.03,United Kingdom
14543.0,29,9277.84,United Kingdom
14544.0,1,957.98,United Kingdom
14545.0,1,349.25,United Kingdom
14546.0,11,2514.01,United Kingdom
14548.0,7,1974.69,United Kingdom
14549.0,3,627.3100000000001,United Kingdom
14550.0,2,587.69,United Kingdom
14551.0,7,672.36,United Kingdom
14552.0,2,346.21,United Kingdom
14553.0,5,956.77,United Kingdom
14555.0,5,1982.3400000000001,United Kingdom
14556.0,3,835.34,United Kingdom
14558.0,5,614.1,United Kingdom
14559.0,1,75.6,United Kingdom
14560.0,22,3876.2599999999998,United Kingdom
14562.0,8,1654.63,United Kingdom
14563.0,2,679.44,United Kingdom
14564.0,5,2519.32,Channel Islands
14565.0,1,760.1,United Kingdom
14566.0,3,2660.0,Channel Islands
14568.0,2,909.5,Channel Islands
14569.0,3,371.59,United Kingdom
14570.0,1,395.69,United Kingdom
14571.0,1,161.65,United Kingdom
14572.0,5,2769.59,United Kingdom
14573.0,5,968.0,United Kingdom
14574.0,1,143.70000000000002,United Kingdom
14575.0,1,460.71,United Kingdom
14576.0,1,35.400000000000006,United Kingdom
14577.0,3,514.54,United Kingdom
14579.0,1,105.56,United Kingdom
14580.0,1,14.850000000000001,United Kingdom
14581.0,1,295.2,United Kingdom
14583.0,3,728.48,United Kingdom
14584.0,4,705.65,United Kingdom
14585.0,4,986.22,United Kingdom
14588.0,1,135.39,United Kingdom
14589.0,1,39.75,United Kingdom
14590.0,28,2884.29,United Kingdom
14593.0,15,2997.18,United Kingdom
14594.0,1,255.0,United Kingdom
14595.0,2,423.85,United Kingdom
14596.0,1,229.47,United Kingdom
14597.0,4,1318.3899999999999,United Kingdom
14598.0,2,1.7763568394002505e-15,United Kingdom
14599.0,2,474.54,United Kingdom
14600.0,1,471.84000000000003,United Kingdom
14602.0,1,205.35999999999999,United Kingdom
14604.0,1,143.85999999999999,United Kingdom
14605.0,4,937.16,United Kingdom
14606.0,135,18380.53,United Kingdom
14607.0,10,7404.46,United Kingdom
14608.0,8,1488.29,United Kingdom
14609.0,7,764.64,United Kingdom
14610.0,2,24.35,United Kingdom
14611.0,3,599.38,United Kingdom
14612.0,1,877.7,United Kingdom
14613.0,1,76.32000000000001,United Kingdom
14614.0,1,295.13,United Kingdom
14615.0,6,934.26,United Kingdom
14616.0,2,121.7,United Kingdom
14617.0,2,190.47000000000003,United Kingdom
14618.0,6,757.08,United Kingdom
14619.0,1,896.8000000000001,United Kingdom
14621.0,10,1112.51,United Kingdom
14623.0,6,1161.48,United Kingdom
14624.0,4,588.22,United Kingdom
14625.0,14,3543.05,United Kingdom
14626.0,8,2617.7,United Kingdom
14627.0,2,428.25,United Kingdom
14628.0,3,1326.04,United Kingdom
14630.0,1,338.65,United Kingdom
14631.0,4,1016.19,United Kingdom
14634.0,7,1971.82,United Kingdom
14635.0,1,215.22,United Kingdom
14637.0,1,106.67999999999999,United Kingdom
14639.0,3,1994.47,United Kingdom
14640.0,8,1421.88,United Kingdom
14643.0,3,986.08,United Kingdom
14644.0,8,1297.01,United Kingdom
14645.0,2,243.15,United Kingdom
14646.0,87,243853.05,Netherlands
14647.0,1,276.75,United Kingdom
14648.0,19,4458.21,United Kingdom
14649.0,7,2336.87,United Kingdom
14650.0,1,62.5,United Kingdom
14651.0,7,1379.52,United Kingdom
14653.0,5,1666.99,United Kingdom
14654.0,1,246.86,United Kingdom
14655.0,7,1899.08,United Kingdom
14656.0,3,523.6,United Kingdom
14657.0,2,612.65,United Kingdom
14662.0,3,645.16,United Kingdom
14663.0,2,490.6,United Kingdom
14665.0,2,913.95,United Kingdom
14667.0,36,12489.39,United Kingdom
14668.0,1,111.63,United Kingdom
14669.0,4,1973.94,United Kingdom
14670.0,1,190.47,United Kingdom
14671.0,2,1127.45,United Kingdom
14672.0,2,347.59,United Kingdom
14673.0,3,1674.41,United Kingdom
14674.0,1,173.66,United Kingdom
14675.0,1,462.15,United Kingdom
14676.0,8,5742.25,United Kingdom
14677.0,1,184.91,United Kingdom
14678.0,2,386.44,United Kingdom
14679.0,5,1272.95,United Kingdom
14680.0,65,27869.0,United Kingdom
14681.0,3,376.20000000000005,United Kingdom
14682.0,4,1462.81,United Kingdom
14683.0,1,146.56,United Kingdom
14684.0,1,232.27,United Kingdom
14685.0,13,4324.31,United Kingdom
14686.0,6,877.88,United Kingdom
14687.0,2,773.6800000000001,United Kingdom
14688.0,8,2082.7,United Kingdom
14690.0,2,422.63,United Kingdom
14692.0,8,1153.54,United Kingdom
14693.0,7,966.96,United Kingdom
14694.0,1,244.31,United Kingdom
14695.0,4,1552.57,United Kingdom
14696.0,3,687.7,United Kingdom
14699.0,3,593.47,United Kingdom
14700.0,2,880.96,United Kingdom
14701.0,6,2012.72,United Kingdom
14702.0,15,3445.08,United Kingdom
14704.0,2,266.66,United Kingdom
14706.0,1,390.69,United Kingdom
14707.0,2,139.2,United Kingdom
14708.0,3,1085.91,United Kingdom
14709.0,13,3955.34,United Kingdom
14710.0,9,1316.46,United Kingdom
14712.0,1,411.0,United Kingdom
14713.0,14,2708.21,United Kingdom
14714.0,6,736.21,United Kingdom
14715.0,4,973.0699999999999,United Kingdom
14716.0,1,235.77,United Kingdom
14717.0,2,72.8,United Kingdom
14718.0,1,226.42,United Kingdom
14721.0,1,115.77,United Kingdom
14722.0,2,325.45,United Kingdom
14723.0,7,934.76,United Kingdom
14724.0,1,345.25,United Kingdom
14725.0,4,546.76,United Kingdom
14726.0,1,124.75,United Kingdom
14727.0,3,22.55,United Kingdom
14728.0,1,190.58,United Kingdom
14729.0,3,593.89,United Kingdom
14732.0,14,2761.1800000000003,United Kingdom
14733.0,4,6599.06,United Kingdom
14734.0,5,1045.47,United Kingdom
14735.0,25,6102.02,United Kingdom
14736.0,2,401.08,United Kingdom
14737.0,1,2389.62,United Kingdom
14738.0,3,473.7,United Kingdom
14739.0,21,8370.47,United Kingdom
14740.0,9,2645.65,United Kingdom
14741.0,2,497.25,United Kingdom
14742.0,1,579.85,United Kingdom
14743.0,1,50.48,United Kingdom
14744.0,9,2732.49,United Kingdom
14745.0,11,1324.3,United Kingdom
14746.0,4,593.5,United Kingdom
14748.0,12,1360.46,United Kingdom
14749.0,1,310.15,United Kingdom
14750.0,1,112.03,United Kingdom
14751.0,2,126.45,United Kingdom
14753.0,1,306.36,United Kingdom
14754.0,5,908.23,United Kingdom
14755.0,18,4886.07,United Kingdom
14756.0,3,1874.5,United Kingdom
14758.0,3,1380.9099999999999,United Kingdom
14761.0,1,192.02,United Kingdom
14762.0,1,117.05000000000001,United Kingdom
14763.0,1,-9.95,United Kingdom
14766.0,9,4008.91,United Kingdom
14767.0,1,382.81,United Kingdom
14769.0,11,5055.07,United Kingdom
14770.0,7,2748.4700000000003,United Kingdom
14771.0,3,579.92,United Kingdom
14773.0,2,125.7,United Kingdom
14774.0,1,241.45,United Kingdom
14775.0,1,406.56,United Kingdom
14776.0,6,1143.44,United Kingdom
14777.0,2,256.71,United Kingdom
14781.0,1,-530.31,United Kingdom
14783.0,2,305.35,United Kingdom
14784.0,1,159.94,United Kingdom
14786.0,1,90.96,United Kingdom
14787.0,1,110.65,United Kingdom
14788.0,1,476.88,United Kingdom
14790.0,6,1781.56,United Kingdom
14791.0,1,303.63,United Kingdom
14793.0,1,396.91,United Kingdom
14794.0,4,617.04,United Kingdom
14796.0,14,2851.61,United Kingdom
14797.0,1,300.31,United Kingdom
14798.0,6,541.37,United Kingdom
14799.0,1,180.45,United Kingdom
14800.0,8,3179.25,United Kingdom
14802.0,6,-1502.98,United Kingdom
14805.0,3,549.99,United Kingdom
14806.0,1,110.03999999999999,United Kingdom
14807.0,2,519.29,United Kingdom
14809.0,2,686.76,United Kingdom
14810.0,3,449.14,United Kingdom
14811.0,1,170.5,United Kingdom
14812.0,1,185.8,United Kingdom
14813.0,4,935.44,United Kingdom
14814.0,1,160.46,United Kingdom
14817.0,7,2778.87,United Kingdom
14818.0,3,512.61,United Kingdom
14819.0,2,198.09,United Kingdom
14820.0,5,767.47,United Kingdom
14821.0,7,1237.65,United Kingdom
14822.0,1,157.70000000000002,United Kingdom
14824.0,8,2824.8,United Kingdom
14825.0,16,2659.37,United Kingdom
14826.0,2,385.2,United Kingdom
14827.0,1,0.0,United Kingdom
14828.0,11,7663.7,United Kingdom
14829.0,4,995.29,United Kingdom
14831.0,7,1623.97,United Kingdom
14832.0,3,-274.63,United Kingdom
14833.0,1,94.8,United Kingdom
14834.0,1,485.86,United Kingdom
14835.0,3,293.09999999999997,United Kingdom
14837.0,7,1804.6200000000001,United Kingdom
14838.0,2,773.6700000000001,United Kingdom
14839.0,3,915.28,United Kingdom
14840.0,2,277.36,United Kingdom
14841.0,8,3867.2400000000002,United Kingdom
14843.0,1,211.79999999999998,United Kingdom
14844.0,8,3498.62,United Kingdom
14845.0,1,150.0,United Kingdom
14846.0,2,406.79999999999995,United Kingdom
14847.0,3,1011.2,United Kingdom
14848.0,1,310.56,United Kingdom
14849.0,25,7638.16,United Kingdom
14850.0,8,1297.06,United Kingdom
14851.0,1,318.06,United Kingdom
14852.0,15,3286.94,United Kingdom
14853.0,4,888.3199999999999,United Kingdom
14854.0,6,1552.28,United Kingdom
14855.0,5,5874.65,United Kingdom
14857.0,7,2413.281,United Kingdom
14858.0,1,180.75,United Kingdom
14859.0,1,351.9,United Kingdom
14861.0,13,1192.61,United Kingdom
14864.0,1,-48.75,United Kingdom
14865.0,3,77.52000000000001,United Kingdom
14866.0,8,6460.32,United Kingdom
14867.0,16,2200.13,United Kingdom
14868.0,4,1230.42,United Kingdom
14869.0,6,2054.85,United Kingdom
14870.0,8,1467.3500000000001,United Kingdom
14871.0,5,736.59,United Kingdom
14872.0,4,802.6800000000001,United Kingdom
14873.0,1,334.45,United Kingdom
14874.0,1,116.18,United Kingdom
14875.0,2,1392.83,United Kingdom
14876.0,2,256.7,United Kingdom
14877.0,2,437.0,United Kingdom
14878.0,19,2326.68,United Kingdom
14879.0,1,185.06,United Kingdom
14882.0,13,2836.8500000000004,United Kingdom
14884.0,1,120.6,United Kingdom
14885.0,3,730.8,United Kingdom
14890.0,2,691.6,United Kingdom
14891.0,2,552.35,United Kingdom
14892.0,1,202.35000000000002,United Kingdom
14893.0,4,544.41,United Kingdom
14894.0,4,756.46,United Kingdom
14895.0,24,13468.56,United Kingdom
14896.0,9,1504.7,United Kingdom
14897.0,5,1734.3600000000001,United Kingdom
14898.0,12,2128.54,United Kingdom
14899.0,1,1384.88,United Kingdom
14900.0,1,13.919999999999998,United Kingdom
14901.0,6,862.06,United Kingdom
14902.0,3,686.16,United Kingdom
14904.0,2,615.2,United Kingdom
14905.0,7,1339.79,United Kingdom
14906.0,3,-66.98,United Kingdom
14907.0,14,2615.84,United Kingdom
14908.0,1,104.10000000000001,United Kingdom
14909.0,5,1380.98,United Kingdom
14911.0,270,137675.91,EIRE
14912.0,8,-92.94000000000011,Italy
14913.0,4,2845.7,United Kingdom
14914.0,1,-5.85,United Kingdom
14915.0,10,1493.8200000000002,United Kingdom
14916.0,6,1623.3700000000001,United Kingdom
14917.0,2,1123.75,United Kingdom
14918.0,7,4345.66,United Kingdom
14919.0,1,359.35,United Kingdom
14920.0,1,629.4,United Kingdom
14922.0,2,843.74,United Kingdom
14924.0,2,620.96,United Kingdom
14925.0,1,-7.95,United Kingdom
14926.0,3,337.65,United Kingdom
14927.0,1,308.2,United Kingdom
14928.0,2,204.46,United Kingdom
14929.0,1,612.8100000000001,United Kingdom
14930.0,6,2763.78,Channel Islands
14932.0,2,666.13,Channel Islands
14933.0,5,885.0,Channel Islands
14934.0,6,555.26,Channel Islands
14935.0,1,1065.12,Channel Islands
14936.0,5,4261.04,Channel Islands
14938.0,4,2289.43,Channel Islands
14939.0,1,-934.66,Channel Islands
14940.0,2,531.49,United Kingdom
14941.0,1,182.1,United Kingdom
14942.0,5,706.56,United Kingdom
14943.0,1,107.62,United Kingdom
14944.0,10,3831.97,United Kingdom
14945.0,1,179.4,United Kingdom
14947.0,4,758.97,United Kingdom
14949.0,6,498.55,United Kingdom
14952.0,29,9331.46,United Kingdom
14953.0,4,715.55,United Kingdom
14954.0,1,167.27,United Kingdom
14955.0,1,163.77,United Kingdom
14956.0,1,1325.0,United Kingdom
14957.0,1,274.8,United Kingdom
14958.0,3,458.26,United Kingdom
14961.0,16,9322.32,United Kingdom
14962.0,3,240.21000000000004,United Kingdom
14963.0,8,1670.83,United Kingdom
14966.0,5,924.5200000000001,United Kingdom
14967.0,6,1216.72,United Kingdom
14968.0,1,357.4,United Kingdom
14969.0,1,906.23,United Kingdom
14970.0,12,2001.34,United Kingdom
14972.0,1,30.300000000000004,United Kingdom
14975.0,1,192.45,United Kingdom
14977.0,1,31.929999999999996,United Kingdom
14978.0,7,1174.92,United Kingdom
14979.0,1,439.46,United Kingdom
14980.0,1,150.68,United Kingdom
14981.0,2,211.39999999999998,United Kingdom
14982.0,1,237.78,United Kingdom
14983.0,1,183.20000000000002,United Kingdom
14984.0,4,1058.1399999999999,United Kingdom
14986.0,2,566.9,United Kingdom
14987.0,8,1305.85,United Kingdom
14988.0,6,1732.06,United Kingdom
14989.0,1,342.4,United Kingdom
14990.0,2,305.42,United Kingdom
14991.0,1,314.67,United Kingdom
14992.0,1,210.5,United Kingdom
14993.0,1,36.13,United Kingdom
14994.0,8,886.33,United Kingdom
14996.0,2,442.28999999999996,United Kingdom
14997.0,1,230.4,United Kingdom
14998.0,2,340.86,United Kingdom
14999.0,1,129.48000000000002,United Kingdom
15001.0,2,230.85999999999999,United Kingdom
15002.0,6,3175.52,United Kingdom
15003.0,7,1055.7,United Kingdom
15005.0,42,7582.78,United Kingdom
15006.0,1,323.05,United Kingdom
15008.0,2,360.0,United Kingdom
15011.0,2,416.6,United Kingdom
15012.0,2,437.58,United Kingdom
15013.0,10,1641.3,United Kingdom
15015.0,20,2275.82,United Kingdom
15016.0,5,452.26,United Kingdom
15018.0,1,111.25,United Kingdom
15020.0,1,203.42,United Kingdom
15021.0,7,817.3100000000001,United Kingdom
15022.0,1,281.05,United Kingdom
15023.0,12,5329.03,United Kingdom
15024.0,8,2414.18,United Kingdom
15025.0,1,636.08,United Kingdom
15026.0,2,592.61,United Kingdom
15027.0,7,1922.09,United Kingdom
15028.0,3,530.58,United Kingdom
15029.0,2,362.15,United Kingdom
15030.0,7,1446.38,United Kingdom
15031.0,12,2189.23,United Kingdom
15032.0,7,8821.55,United Kingdom
15034.0,6,4004.79,United Kingdom
15037.0,2,402.51,United Kingdom
15038.0,4,604.37,United Kingdom
15039.0,56,19956.55,United Kingdom
15040.0,1,7.49,United Kingdom
15041.0,1,113.67,United Kingdom
15042.0,1,179.52,United Kingdom
15043.0,5,2336.7999999999997,United Kingdom
15044.0,25,8212.15,United Kingdom
15046.0,12,2519.37,United Kingdom
15048.0,1,98.7,United Kingdom
15050.0,2,2411.7,United Kingdom
15051.0,7,2528.55,United Kingdom
15055.0,3,560.07,United Kingdom
15056.0,1,133.45,United Kingdom
15057.0,4,1695.06,United Kingdom
15058.0,6,1252.19,United Kingdom
15059.0,16,2101.8,United Kingdom
15061.0,90,82162.74,United Kingdom
15062.0,4,1597.76,United Kingdom
15064.0,4,1254.41,United Kingdom
15065.0,1,168.73,United Kingdom
15067.0,3,2120.37,United Kingdom
15068.0,2,623.49,United Kingdom
15070.0,3,737.0500000000001,United Kingdom
15071.0,2,473.49,United Kingdom
15072.0,1,187.51999999999998,United Kingdom
15073.0,5,1744.61,United Kingdom
15074.0,2,817.46,United Kingdom
15076.0,4,544.99,United Kingdom
15077.0,4,2423.88,United Kingdom
15078.0,28,7953.17,United Kingdom
15079.0,13,2793.09,United Kingdom
15080.0,2,546.25,United Kingdom
15081.0,8,1460.92,United Kingdom
15082.0,1,93.35000000000001,United Kingdom
15084.0,2,965.2,United Kingdom
15085.0,1,347.54,United Kingdom
15086.0,2,218.53,United Kingdom
15091.0,4,546.15,United Kingdom
15092.0,2,315.35,United Kingdom
15093.0,26,9247.74,United Kingdom
15094.0,2,83.0,United Kingdom
15095.0,6,1771.04,United Kingdom
15097.0,4,338.97,United Kingdom
15100.0,11,1684.3999999999999,United Kingdom
15101.0,8,993.46,United Kingdom
15102.0,2,554.67,United Kingdom
15105.0,2,795.98,United Kingdom
15107.0,5,608.6,United Kingdom
15109.0,2,498.15000000000003,United Kingdom
15110.0,2,509.75,United Kingdom
15111.0,3,1163.39,United Kingdom
15112.0,1,209.4,United Kingdom
15114.0,2,639.56,United Kingdom
15115.0,2,187.99,United Kingdom
15117.0,3,934.19,United Kingdom
15122.0,10,2849.29,United Kingdom
15123.0,3,2456.86,United Kingdom
15124.0,2,266.63,United Kingdom
15125.0,13,5007.28,United Kingdom
15126.0,2,449.49,United Kingdom
15127.0,1,304.97,United Kingdom
15128.0,1,312.68,United Kingdom
15129.0,12,3412.78,United Kingdom
15131.0,1,80.28,United Kingdom
15133.0,2,824.48,United Kingdom
15134.0,2,208.3,United Kingdom
15135.0,1,166.63,United Kingdom
15137.0,5,747.55,United Kingdom
15138.0,2,486.59000000000003,United Kingdom
15140.0,1,889.44,United Kingdom
15141.0,9,1378.31,United Kingdom
15142.0,6,2110.23,United Kingdom
15143.0,1,304.18,United Kingdom
15144.0,15,5476.47,United Kingdom
15149.0,4,1033.81,United Kingdom
15150.0,3,3686.61,United Kingdom
15151.0,2,2085.61,United Kingdom
15152.0,2,513.73,United Kingdom
15154.0,2,1091.99,United Kingdom
15155.0,1,383.96999999999997,United Kingdom
15157.0,2,718.04,United Kingdom
15158.0,2,36.25999999999999,United Kingdom
15159.0,4,3475.7200000000003,United Kingdom
15160.0,3,431.11,United Kingdom
15161.0,1,119.92,United Kingdom
15162.0,2,241.5,United Kingdom
15164.0,7,1208.97,United Kingdom
15165.0,1,487.75,United Kingdom
15166.0,1,167.16,United Kingdom
15167.0,4,1496.67,United Kingdom
15169.0,2,569.22,United Kingdom
15170.0,1,81.15,United Kingdom
15173.0,8,1399.26,United Kingdom
15174.0,1,345.71,United Kingdom
15176.0,2,985.09,United Kingdom
15177.0,1,948.93,United Kingdom
15179.0,10,5240.62,United Kingdom
15180.0,3,816.9300000000001,United Kingdom
15181.0,4,268.16999999999996,United Kingdom
15182.0,12,2319.902,United Kingdom
15183.0,4,637.03,United Kingdom
15184.0,2,283.19,United Kingdom
15186.0,3,991.7900000000001,United Kingdom
15188.0,1,310.43,United Kingdom
15189.0,5,1298.99,United Kingdom
15190.0,1,834.4399999999999,United Kingdom
15191.0,3,588.05,United Kingdom
15192.0,3,937.07,United Kingdom
15194.0,18,4666.51,United Kingdom
15196.0,2,316.25,United Kingdom
15197.0,5,771.4,United Kingdom
15198.0,4,365.81,United Kingdom
15199.0,6,1853.7,United Kingdom
15200.0,1,549.05,United Kingdom
15201.0,3,598.0600000000001,United Kingdom
15202.0,8,-2570.1800000000003,United Kingdom
15203.0,9,2572.38,United Kingdom
15207.0,5,653.77,United Kingdom
15208.0,1,100.4,United Kingdom
15209.0,1,178.98000000000002,United Kingdom
15210.0,2,845.01,United Kingdom
15211.0,1,383.07,United Kingdom
15212.0,1,106.47999999999999,United Kingdom
15215.0,5,880.47,United Kingdom
15216.0,1,389.49,United Kingdom
15217.0,1,426.24,United Kingdom
15218.0,14,5699.11,United Kingdom
15219.0,1,379.7,United Kingdom
15221.0,7,1702.0,United Kingdom
15222.0,16,2830.66,United Kingdom
15223.0,3,662.2,United Kingdom
15224.0,5,526.78,United Kingdom
15227.0,4,1269.0900000000001,United Kingdom
15228.0,2,2193.56,United Kingdom
15229.0,1,160.5,United Kingdom
15231.0,2,228.35999999999999,United Kingdom
15233.0,1,59.400000000000006,United Kingdom
15235.0,6,690.3000000000001,United Kingdom
15240.0,14,2629.43,United Kingdom
15241.0,3,1293.72,United Kingdom
15242.0,1,302.04,United Kingdom
15243.0,1,610.6,United Kingdom
15244.0,2,218.61,United Kingdom
15245.0,5,2095.0,United Kingdom
15246.0,1,266.25,United Kingdom
15247.0,3,611.11,United Kingdom
15248.0,4,1865.03,United Kingdom
15249.0,6,2489.79,United Kingdom
15250.0,1,60.0,United Kingdom
15251.0,16,9768.49,United Kingdom
15252.0,5,1312.28,United Kingdom
15253.0,6,1117.99,United Kingdom
15254.0,3,773.04,United Kingdom
15255.0,10,2779.92,United Kingdom
15256.0,1,71.95,United Kingdom
15257.0,1,368.75,United Kingdom
15259.0,4,1182.3799999999999,United Kingdom
15260.0,24,7317.61,United Kingdom
15261.0,3,1253.18,United Kingdom
15262.0,2,239.87,United Kingdom
15264.0,2,450.46000000000004,United Kingdom
15265.0,2,1839.52,United Kingdom
15266.0,5,722.4,United Kingdom
15268.0,4,941.2500000000001,United Kingdom
15269.0,2,816.56,United Kingdom
15270.0,22,4895.79,United Kingdom
15271.0,11,2153.4700000000003,United Kingdom
15272.0,4,1363.54,United Kingdom
15273.0,1,228.96,United Kingdom
15276.0,4,495.71999999999997,United Kingdom
15277.0,1,220.44,United Kingdom
15278.0,4,496.15999999999997,United Kingdom
15279.0,6,1264.33,United Kingdom
15280.0,2,293.09999999999997,United Kingdom
15281.0,10,6077.67,United Kingdom
15282.0,1,348.59,United Kingdom
15283.0,4,135.43,United Kingdom
15284.0,1,24.75,United Kingdom
15285.0,1,94.92,United Kingdom
15287.0,3,369.34000000000003,United Kingdom
15288.0,6,1576.6100000000001,United Kingdom
15289.0,3,635.61,United Kingdom
15290.0,9,2551.81,United Kingdom
15291.0,34,8854.73,United Kingdom
15293.0,1,247.5,United Kingdom
15294.0,2,222.3,United Kingdom
15295.0,1,217.23999999999998,United Kingdom
15296.0,10,6613.62,United Kingdom
15298.0,16,4581.93,United Kingdom
15299.0,7,3456.5299999999997,United Kingdom
15301.0,6,2533.09,United Kingdom
15302.0,2,291.05,United Kingdom
15303.0,3,604.76,United Kingdom
15304.0,2,225.15,United Kingdom
15305.0,1,93.6,United Kingdom
15306.0,7,2306.63,United Kingdom
15309.0,10,715.53,United Kingdom
15310.0,1,1634.64,United Kingdom
15311.0,158,54093.73,United Kingdom
15312.0,9,1995.39,United Kingdom
15314.0,3,472.67999999999995,United Kingdom
15317.0,2,112.05000000000001,United Kingdom
15321.0,14,3909.92,United Kingdom
15322.0,1,711.18,United Kingdom
15323.0,4,320.9,United Kingdom
15324.0,1,140.22000000000003,United Kingdom
15325.0,8,1434.52,United Kingdom
15326.0,9,1218.1100000000001,United Kingdom
15328.0,1,107.24,United Kingdom
15329.0,16,1737.48,United Kingdom
15331.0,4,755.41,United Kingdom
15332.0,6,4892.68,Lithuania
15336.0,1,240.5,United Kingdom
15337.0,2,344.72,United Kingdom
15338.0,1,283.43,United Kingdom
15339.0,8,1076.52,United Kingdom
15340.0,1,105.5,United Kingdom
15341.0,2,380.5,United Kingdom
15346.0,3,339.23,United Kingdom
15347.0,6,1132.3,United Kingdom
15350.0,2,547.6,United Kingdom
15351.0,7,1753.04,United Kingdom
15352.0,1,114.95,United Kingdom
15353.0,7,2377.03,United Kingdom
15354.0,7,-94.8,United Kingdom
15356.0,4,698.45,United Kingdom
15357.0,1,-36.75,Unspecified
15358.0,28,8602.55,United Kingdom
15359.0,9,162.6,United Kingdom
15361.0,3,270.15000000000003,United Kingdom
15362.0,2,613.08,United Kingdom
15363.0,2,678.11,United Kingdom
15365.0,6,2242.81,United Kingdom
15366.0,5,1786.57,United Kingdom
15367.0,8,3138.04,United Kingdom
15368.0,1,275.8,United Kingdom
15369.0,12,3305.88,United Kingdom
15370.0,1,1352.96,United Kingdom
15371.0,1,59.400000000000006,United Kingdom
15372.0,9,3947.02,United Kingdom
15373.0,6,1005.48,United Kingdom
15374.0,1,139.32,United Kingdom
15375.0,1,60.959999999999994,United Kingdom
15377.0,5,1179.95,United Kingdom
15378.0,2,246.5,United Kingdom
15379.0,1,1174.55,United Kingdom
15380.0,8,1739.8400000000001,United Kingdom
15381.0,4,1290.77,United Kingdom
15382.0,12,7718.64,United Kingdom
15383.0,1,-10.5,United Kingdom
15384.0,3,1378.73,United Kingdom
15385.0,2,625.2,United Kingdom
15387.0,1,468.65,United Kingdom
15389.0,4,2233.8,United Kingdom
15390.0,2,1216.66,Canada
15391.0,2,282.92,United Kingdom
15392.0,3,1376.0900000000001,United Kingdom
15393.0,3,659.48,United Kingdom
15394.0,9,3067.86,United Kingdom
15396.0,1,508.20000000000005,United Kingdom
15400.0,3,586.1,United Kingdom
15401.0,2,216.95000000000002,United Kingdom
15402.0,5,1189.87,United Kingdom
15403.0,2,170.88,United Kingdom
15404.0,1,257.06,United Kingdom
15405.0,1,310.74,United Kingdom
15406.0,2,465.15999999999997,United Kingdom
15409.0,2,117.2,United Kingdom
15410.0,2,1234.88,United Kingdom
15413.0,7,-2531.3799999999997,United Kingdom
15416.0,4,580.28,United Kingdom
15418.0,2,452.32,United Kingdom
15420.0,6,743.0,United Kingdom
15421.0,6,2854.98,United Kingdom
15422.0,6,1517.32,United Kingdom
15423.0,3,175.64,United Kingdom
15424.0,1,214.44,United Kingdom
15425.0,4,1944.57,United Kingdom
15426.0,6,1163.05,United Kingdom
15428.0,3,668.97,United Kingdom
15430.0,3,903.75,United Kingdom
15431.0,1,153.24,United Kingdom
15432.0,3,130.07,United Kingdom
15434.0,7,1519.63,United Kingdom
15437.0,1,193.29000000000002,United Kingdom
15439.0,4,1269.05,United Kingdom
15441.0,3,1254.21,United Kingdom
15443.0,8,1903.98,United Kingdom
15445.0,1,171.0,United Kingdom
15446.0,5,398.85,United Kingdom
